,type,id,brand,name,rating,volume,price,tag_good,tag_bad,ingredient_count,caution,allergy,efficacy,oily_skin,dry_skin,sensitive_skin
765,젤,1768322,아비브,하이드레이션 겔 워터튜브,4.04,30ml,"12,000","수분있는(49), 흡수되는(39), 잘발리는(32), 가벼운(27), 보습되는(24), 자극없는(21), 끈적하지않은(14)","속건조해결안되는(6), 밀림있는(4), 가려운(3), 지속안되는(1), 미끌거리는(1), 뒤집어지는(1), 마르는(1)",35,2,0,"피부 보습(12), 피부 보호(10), 피부 미백(2), 수렴 진정(1), 수분 증발 차단(1)","Good(0), Bad(2)","Good(2), Bad(0)","Good(0), Bad(0)"
766,젤,2009648,리프비기닝,아크밀리 시카 스팟 젤,4.29,30ml,"48,000","진정되는(20), 수분있는(12), 흡수되는(9), 향에만족한(8), 가벼운(7), 잘발리는(7), 자극없는(7)",마르는(2),31,0,0,"피부 보습(21), 피부 보호(4), 피부 미백(1), 주름 개선(1), 수분 증발 차단(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(1), Bad(0)"
767,젤,1831319,유세린,울트라센시티브 리페어 젤,4.24,50ml,"35,000","자극없는(23), 보습되는(20), 잘발리는(17), 진정되는(15), 수분있는(15), 가벼운(13), 흡수되는(10)","밀림있는(16), 향이아쉬운(5), 때처럼나오는(5), 냄새안지독한(3), 인공향나는(3), 가려운(3), 모공관리안되는(2)",13,0,0,"피부 보습(4), 피부 보호(3), 피부 미백(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(0)"
768,젤,1834655,시드물,노니 수분 에센셜,4.44,165ml,"9,800","수분있는(34), 보습되는(25), 진정되는(18), 자극없는(15), 밀림없는(10), 유분없는(7), 쫀득한(6)","끈적한(6), 흡수안되는(4), 가려운(3), 향이아쉬운(2), 따가운(2), 답답한(2), 마르는(2)",16,0,0,"피부 보습(13), 피부 보호(3), 주름 개선(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(1), Bad(0)"
769,젤,2008925,디오프러스,알로에 모이스처라이징 수딩젤,4.00,390ml,"11,000","흡수되는(1), 오래쓰는(1), 지속되는(1), 냄새안지독한(1), 끈적하지않은(1), 수분있는(1)","자극있는(2), 따가운(1), 모공관리안되는(1)",5,0,0,"피부 보습(2), 피부 보호(2)","Good(0), Bad(0)","Good(1), Bad(0)","Good(1), Bad(0)"
770,젤,1994860,프로캄,아크페어 클리어 겔,4.08,100ml,"26,000","진정되는(4), 잘발리는(2), 흡수되는(1), 쿨링되는(1), 모공관리되는(1), 뒤집어지지않는(1), 수분있는(1)","보습안되는(2), 끈적한(2), 산뜻하지않은(1), 자극있는(1), 리치한(1), 윤기안나는(1)",49,1,2,"피부 보습(30), 피부 보호(6), 피부 미백(2), 주름 개선(2), 수렴 진정(2), 각질 제거(1)","Good(2), Bad(0)","Good(4), Bad(0)","Good(1), Bad(2)"
771,젤,1807600,라이크듀,90% 알로에 베라 듀 수딩젤,4.35,250g,"20,000","수분있는(40), 흡수되는(30), 보습되는(22), 자극없는(22), 진정되는(18), 끈적하지않은(16), 잘발리는(9)","인공향나는(9), 향이아쉬운(9), 쿨링안되는(3), 알콜냄새나는(2), 유분있는(2), 쫀득한(2), 마르는(1)",19,0,0,"피부 보습(14), 피부 보호(3)","Good(4), Bad(0)","Good(2), Bad(0)","Good(2), Bad(0)"
772,젤,1758825,수피아,알로에베라잎즙 수딩젤,4.42,150ml,"6,700","진정되는(58), 수분있는(47), 자극없는(31), 흡수되는(29), 끈적하지않은(19), 향에만족한(18), 잘발리는(12)","보습안되는(45), 밀림있는(14), 따가운(6), 마르는(4), 때처럼나오는(4), 지속안되는(3), 미끌거리는(2)",11,0,0,피부 보습(9),"Good(0), Bad(0)","Good(1), Bad(0)","Good(1), Bad(0)"
773,젤,2009931,이솝,비 트리플 씨 페이셜 밸런싱 젤,4.31,60ml,"147,000","쫀득한(5), 수분있는(4), 피부결좋아지는(2), 흡수되는(2), 보습되는(2), 맑은(1), 윤기나는(1)","잘안발리는(2), 끈적한(2), 리치한(1), 따가운(1), 자극있는(1)",24,3,3,"피부 보습(13), 피부 보호(1), 주름 개선(1), 수렴 진정(1), 수분 증발 차단(1)","Good(1), Bad(0)","Good(2), Bad(0)","Good(2), Bad(3)"
774,젤,1746479,시드물,비타민 C 에너지 수분젤,4.09,150ml,"12,800","수분있는(70), 보습되는(31), 자극없는(26), 흡수되는(17), 잘발리는(16), 진정되는(14), 가벼운(13)","끈적한(21), 따가운(17), 밀림있는(9), 가려운(5), 뒤집어지는(3), 답답한(2), 지속안되는(2)",31,0,0,"피부 보습(23), 피부 보호(3), 수분 증발 차단(3), 피부 미백(1), 주름 개선(1)","Good(1), Bad(0)","Good(8), Bad(0)","Good(2), Bad(0)"
775,젤,1958515,브링오가닉,알로에 시카 수딩젤 애프터 왁싱,4.36,150ml,"32,900","수분있는(14), 진정되는(11), 잘발리는(10), 흡수되는(10), 끈적하지않은(9), 보습되는(8), 향에만족한(7)","쿨링안되는(9), 마르는(2)",26,0,0,"피부 보습(21), 피부 보호(5), 주름 개선(1)","Good(0), Bad(0)","Good(5), Bad(0)","Good(1), Bad(0)"
776,젤,1799820,라헬,나이트 케어 보습 젤,4.26,N/A,N/A,"보습되는(67), 수분있는(66), 진정되는(17), 잘발리는(12), 쫀득한(12), 향에만족한(8), 자극없는(8)","유분있는(44), 끈적한(18), 흡수안되는(11), 답답한(7), 밀림있는(5), 따가운(5), 가벼운(5)",76,5,2,"피부 보습(38), 피부 보호(9), 피부 미백(3), 주름 개선(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(2), Bad(1)"
777,젤,1813084,하다라보,고쿠쥰 퍼펙트 젤,3.58,100g,"38,000","수분있는(212), 보습되는(150), 쫀득한(83), 잘발리는(45), 속건조해결되는(25), 윤기나는(22), 향에만족한(17)","밀림있는(103), 흡수안되는(72), 끈적한(70), 유분있는(35), 때처럼나오는(30), 겉도는(17), 답답한(15)",30,2,0,"피부 보습(14), 피부 미백(3), 피부 보호(3)","Good(0), Bad(0)","Good(3), Bad(0)","Good(0), Bad(0)"
778,젤,2017574,바이더퀄리티,알로줄렌 로션 젤,4.21,50ml,"110,000","진정되는(4), 흡수되는(2), 보습되는(2), 잘발리는(2), 얇게발리는(1), 끈적하지않은(1)","유분있는(1), 인공향나는(1), 따가운(1), 가벼운(1)",47,1,0,"피부 보습(23), 피부 보호(10), 피부 미백(5), 주름 개선(1), 수렴 진정(1), 수분 증발 차단(1), 각질 제거(1)","Good(3), Bad(1)","Good(6), Bad(0)","Good(2), Bad(1)"
779,젤,1871499,에이징,하이드로컴플렉스 수딩 아쿠아겔,4.20,75g,"25,000","수분있는(3), 밀림없는(2), 흡수되는(2), 끈적하지않은(1), 보습되는(1), 잘발리는(1)",가벼운(1),22,5,0,"피부 보습(14), 피부 보호(7), 피부 미백(2), 수렴 진정(2)","Good(1), Bad(0)","Good(2), Bad(0)","Good(1), Bad(1)"
780,젤,1856655,뉴트로지나,(해외) 래피드 클리어 스터번 아크네 스팟 젤,3.41,N/A,N/A,"잘발리는(2), 매끄러운(2), 흡수되는(1), 잔향좋은(1), 리치한(1), 얇게발리는(1), 진정되는(1)","자극있는(8), 따가운(8), 가려운(6), 보습안되는(4), 각질제거안되는(4), 뒤집어지는(3), 마르는(1)",9,0,1,피부 보습(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(1)"
781,젤,1935480,더마메종,리포좀 캡슐 트리트먼트,4.33,150ml,"50,000","수분있는(11), 흡수되는(5), 보습되는(4), 알갱이있는(3), 향에만족한(2), 윤기나는(2), 뒤집어지지않는(2)","밀림있는(2), 때처럼나오는(1), 자극있는(1)",49,3,4,"피부 보습(27), 피부 보호(8), 피부 미백(2), 주름 개선(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(0)"
782,젤,1878442,RNW,더 케어 올인원 알로에 수딩젤,4.26,250ml,"16,000","끈적하지않은(5), 진정되는(4), 수분있는(3), 쿨링되는(2), 흡수되는(2), 자극없는(1), 가벼운(1)","보습안되는(2), 각질제거안되는(1), 마르는(1), 속건조해결안되는(1), 때처럼나오는(1)",25,1,3,"피부 보습(14), 피부 보호(5), 피부 미백(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(4), Bad(0)"
783,젤,1906419,베비루미,아토 수딩젤,4.10,120g,"23,000","진정되는(41), 자극없는(39), 흡수되는(38), 끈적하지않은(36), 수분있는(35), 잘발리는(32), 향에만족한(28)","보습안되는(46), 가벼운(8), 흘러내리는(7), 지속안되는(4), 마르는(4), 뒤집어지는(3), 따가운(2)",39,0,0,"피부 보습(27), 피부 미백(5), 피부 보호(3), 주름 개선(1)","Good(1), Bad(0)","Good(5), Bad(0)","Good(2), Bad(0)"
784,젤,1929701,웰라쥬,리얼 히알루로닉 겔 크림,4.48,75ml,"28,000","수분있는(9), 가벼운(8), 끈적하지않은(6), 흡수되는(6), 잘발리는(5), 유분없는(5), 향에만족한(4)","냄새안지독한(1), 인공향나는(1), 속건조해결안되는(1)",52,0,4,"피부 보습(28), 피부 미백(2), 피부 보호(2), 수렴 진정(1), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(1), Bad(1)"
785,젤,1978857,아이소이,모이스춰라이Zip,4.10,45g,"45,000","보습되는(362), 수분있는(168), 향에만족한(73), 속건조해결되는(36), 쫀득한(34), 자극없는(25), 각질제거되는(25)","끈적한(85), 유분있는(78), 답답한(53), 리치한(44), 흡수안되는(44), 잘안발리는(24), 밀림있는(23)",33,0,5,"피부 보습(16), 피부 미백(8), 피부 보호(2), 주름 개선(2)","Good(1), Bad(1)","Good(5), Bad(0)","Good(1), Bad(0)"
786,젤,1859718,데이멜로우,리얼 수딩 젤 [어성초],4.26,300g,"8,000","진정되는(22), 수분있는(15), 보습되는(14), 향에만족한(8), 쫀득한(3), 자극없는(3), 가벼운(3)","끈적한(10), 흡수안되는(5), 유분있는(2), 마르는(2), 각질제거안되는(1), 밀림있는(1), 따가운(1)",13,0,0,"피부 보습(7), 피부 보호(1)","Good(0), Bad(0)","Good(2), Bad(0)","Good(0), Bad(1)"
787,젤,1883599,리얼베리어,컨트롤-T 스팟 겔,4.07,15g,"15,000","진정되는(13), 향에만족한(11), 흡수되는(8), 쿨링되는(5), 자극없는(4), 수분있는(3), 잘발리는(2)","밀림있는(5), 때처럼나오는(4), 인공향나는(2), 마르는(2), 흘러내리는(1), 산뜻하지않은(1), 끈적하지않은(1)",25,0,1,"피부 보습(13), 피부 보호(2), 주름 개선(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(3)"
788,젤,1809886,에르쯔틴,리쥬브네이션 플레게 젤,4.00,130ml,"19,000","수분있는(84), 진정되는(54), 흡수되는(47), 보습되는(36), 쿨링되는(31), 잘발리는(27), 끈적하지않은(23)","밀림있는(33), 때처럼나오는(11), 마르는(7), 알콜냄새나는(6), 유수분밸런스좋지않은(6), 인공향나는(6), 지속안되는(6)",29,4,0,"피부 보습(17), 피부 보호(3)","Good(1), Bad(0)","Good(4), Bad(0)","Good(2), Bad(1)"
789,젤,2003121,나드,알로에베라 98% 수딩젤,3.55,500ml,"15,000","흡수되는(4), 수분있는(3), 진정되는(2), 뻣뻣하지않은(1), 잘발리는(1), 임산부에게저자극인(1), 끈적하지않은(1)","따가운(5), 가벼운(1), 보습안되는(1), 자극있는(1)",19,3,0,"피부 보습(11), 피부 미백(1), 피부 보호(1)","Good(2), Bad(0)","Good(2), Bad(0)","Good(2), Bad(0)"
790,젤,1932918,폴라초이스,스킨 발란싱 모이스처 젤,3.91,60ml,"43,000","유분없는(61), 잘발리는(60), 끈적하지않은(37), 수분있는(35), 흡수되는(34), 자극없는(22), 산뜻한(15)","보습안되는(41), 밀림있는(10), 따가운(8), 눈통증있는(6), 때처럼나오는(3), 각질제거안되는(2), 뻑뻑한(2)",28,1,0,"피부 보습(13), 피부 보호(6), 피부 미백(3), 주름 개선(1), 수분 증발 차단(1)","Good(0), Bad(0)","Good(5), Bad(0)","Good(0), Bad(0)"
791,젤,1765495,이노스킨랩,100% 알로에 수딩 EGF 겔,4.19,N/A,N/A,"진정되는(8), 자극없는(5), 흡수되는(4), 밀림없는(2), 잘발리는(2), 수분있는(2), 편안해지는(2)","보습안되는(2), 끈적한(2), 마르는(1), 답답한(1)",39,2,0,"피부 보습(29), 피부 보호(5), 주름 개선(3), 피부 미백(2)","Good(1), Bad(0)","Good(4), Bad(1)","Good(2), Bad(2)"
792,젤,1887744,시드물,알로에 베라 96 수딩겔,4.20,120ml,"9,600","진정되는(138), 수분있는(50), 흡수되는(42), 자극없는(40), 끈적하지않은(17), 산뜻한(15), 잘발리는(14)","보습안되는(98), 따가운(43), 밀림있는(24), 마르는(7), 가려운(6), 답답한(6), 때처럼나오는(5)",13,0,0,"피부 보습(9), 피부 미백(1), 피부 보호(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(1), Bad(0)"
793,젤,1750264,입생로랑뷰티,탑 시크릿 인스턴트 모이스처 글로우,4.06,40ml,"98,000","수분있는(47), 잘발리는(31), 흡수되는(21), 향에만족한(20), 보습되는(19), 매끄러운(15), 가벼운(13)","때처럼나오는(2), 따가운(2), 뒤집어지는(2), 미끌거리는(1), 속건조해결안되는(1), 각질제거안되는(1), 가려운(1)",37,7,1,"피부 보습(11), 피부 보호(5), 피부 미백(1), 주름 개선(1), 수렴 진정(1), 황산화(1), 여드름 완화(1)","Good(1), Bad(0)","Good(2), Bad(0)","Good(1), Bad(0)"
794,젤,1761794,시드물,프로폴리스 울트라 에센셜,4.19,80ml,"14,800","수분있는(54), 흡수되는(36), 진정되는(33), 보습되는(28), 향에만족한(27), 잘발리는(21), 자극없는(18)","밀림있는(18), 끈적한(15), 가려운(5), 따가운(4), 때처럼나오는(4), 뒤집어지는(4), 알갱이있는(2)",19,0,0,"피부 보습(16), 피부 보호(2)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
795,젤,1823764,그라티아수,알로에젤,3.85,100g,"15,000","진정되는(16), 수분있는(16), 보습되는(15), 흡수되는(8), 가벼운(6), 향에만족한(5), 산뜻한(4)","끈적한(4), 미끌거리는(2), 임산부에게저자극이아닌(2), 뒤집어지는(1), 쿨링되는(1), 밀림있는(1)",18,7,0,"피부 보습(7), 피부 보호(3), 주름 개선(2)","Good(2), Bad(0)","Good(2), Bad(1)","Good(2), Bad(1)"
796,젤,1908346,시드물,포어 실키 에너지 수분젤,3.61,60ml,"8,900","수분있는(60), 흡수되는(54), 가벼운(36), 자극없는(29), 잘발리는(25), 유분없는(17), 향에만족한(14)","보습안되는(59), 모공관리안되는(48), 밀림있는(12), 흘러내리는(10), 따가운(8), 가려운(5), 답답한(4)",19,0,0,"피부 보습(9), 피부 보호(2), 주름 개선(2)","Good(2), Bad(0)","Good(3), Bad(1)","Good(1), Bad(1)"
797,젤,1934453,올리브팜,알로에 수딩젤,3.59,250ml,"3,000","수분있는(12), 진정되는(9), 잘발리는(7), 향에만족한(4), 쫀득한(4), 쿨링되는(3), 윤기나는(1)","끈적한(14), 따가운(6), 흡수안되는(6), 보습안되는(5), 마르는(3), 자극있는(2), 밀림있는(1)",13,3,0,"피부 보습(5), 피부 보호(2), 주름 개선(1)","Good(0), Bad(0)","Good(2), Bad(1)","Good(1), Bad(1)"
798,젤,1832468,피몽쉐,아쿠아 마린 카밍 젤,4.12,150ml,"45,000","진정되는(43), 수분있는(26), 흡수되는(13), 향에만족한(10), 뒤집어지지않는(9), 잘발리는(7), 자극없는(6)","보습안되는(35), 밀림있는(11), 가려운(5), 따가운(3), 답답한(3), 때처럼나오는(3), 지속안되는(2)",41,1,1,"피부 보습(29), 피부 보호(3), 피부 미백(1)","Good(2), Bad(0)","Good(5), Bad(0)","Good(4), Bad(4)"
799,젤,1878692,히스토랩,세라클레스 워터크림,4.23,80g,"30,800","보습되는(6), 수분있는(6), 가벼운(3), 산뜻한(2), 향에만족한(2), 알갱이있는(2), 맑은(1)","끈적한(2), 흡수안되는(1), 밀림있는(1), 유분있는(1), 뒤집어지는(1), 진정안되는(1)",38,0,0,"피부 보습(25), 피부 보호(7), 피부 미백(3), 주름 개선(1), 수분 증발 차단(1), 여드름 완화(1)","Good(1), Bad(0)","Good(6), Bad(0)","Good(3), Bad(1)"
800,스킨/토너 패드,1990260,잇츠스킨,파워10 감초줄렌 젤리패드,4.65,120ml(70매),"25,000","수분있는(2,670), 밀착되는(2,180), 진정되는(1,670), 자극없는(1,442), 에센스많은(1,143), 보습되는(780), 쿨링되는(591)","마르는(472), 흘러내리는(202), 미끌거리는(162), 각질제거안되는(156), 인공향나는(61), 밀림있는(43), 유수분밸런스좋지않은(17)",31,0,0,"피부 보습(18), 피부 보호(4), 피부 미백(1)","Good(2), Bad(0)","Good(3), Bad(0)","Good(3), Bad(1)"
801,스킨/토너 패드,1890624,스킨푸드,캐롯 카로틴 카밍 워터 패드,4.56,250g (60매),"26,000","수분있는(4,593), 자극없는(2,194), 진정되는(1,751), 에센스많은(1,674), 보습되는(1,118), 향에만족한(572), 흡수되는(308)","따가운(444), 밀착안되는(151), 도구내장되어있지않은(146), 가려운(91), 유분있는(91), 흘러내리는(68), 눈통증있는(34)",25,0,0,"피부 보습(14), 피부 보호(3), 피부 미백(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(1), Bad(2)"
802,스킨/토너 패드,2083788,비플레인,시카테롤 블레미쉬 패드,4.71,180ml(70매),"26,000","진정되는(568), 수분있는(506), 자극없는(472), 에센스많은(266), 밀착되는(222), 쿨링되는(195), 보습되는(179)","각질제거안되는(39), 흘러내리는(22), 뻣뻣한(4), 인공향나는(2), 리치하지않은(1), 알콜냄새나는(1)",36,0,0,"피부 보습(26), 피부 보호(3), 수분 증발 차단(1)","Good(1), Bad(0)","Good(5), Bad(0)","Good(1), Bad(1)"
803,스킨/토너 패드,2001542,아비브,수분초 히알루론 패드 하이드레이팅 터치,4.64,5.57 floz. 165ml / 75 pads,"24,000","수분있는(901), 자극없는(398), 에센스많은(336), 보습되는(272), 각질제거되는(136), 진정되는(114), 향에만족한(106)","밀착안되는(105), 따가운(41), 눈통증있는(11), 쿨링안되는(9), 가려운(8), 겉도는(7), 뻣뻣한(3)",42,0,0,"피부 보습(30), 피부 보호(3)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
804,스킨/토너 패드,2087347,리브엠,워터핏 8중 수분착붙 패드,4.71,250ml(60매),"28,000","수분있는(1,265), 자극없는(558), 에센스많은(498), 보습되는(310), 도구내장되어있는(159), 향에만족한(139), 진정되는(124)","밀착안되는(79), 흘러내리는(26), 밀림있는(23), 가려운(16), 인공향나는(12), 눈통증있는(9), 알콜냄새나는(6)",36,0,0,"피부 보습(27), 피부 보호(2), 피부 미백(1), 여드름 완화(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(1)"
805,스킨/토너 패드,1887159,메디큐브,제로모공패드 2.0,4.25,155g(70매),"35,000","모공관리되는(766), 수분있는(467), 각질제거되는(354), 피부결좋아지는(326), 보습되는(202), 향에만족한(167), 쫀득한(136)","자극있는(341), 따가운(254), 끈적한(200), 유분있는(45), 알콜냄새나는(26), 인공향나는(26), 뒤집어지는(24)",47,1,1,"피부 보습(35), 피부 미백(2), 피부 보호(2), 주름 개선(2), 수렴 진정(1), 각질 제거(1)","Good(3), Bad(0)","Good(5), Bad(0)","Good(1), Bad(8)"
